symbol,side,setup,result,pnl_pips,body_size,upper_wick,lower_wick,adx,z_score,atr,rsi14,bollinger_bandwidth,dist_ema9,dist_sma21,dist_sma200,dist_vwap,hour,day_of_week
JP225,BUY,Russian,0,-30.010000000002037,0.9695415639761253,0.0,0.19390831279522508,31.816759192032265,0.2887345166012283,25.78538242081555,53.80014844891978,0.0034012302311182646,-0.00021975612147913975,0.0002627515312494909,0.0010503457728257366,0.0003777104765436191,11,3
JP225,BUY,Russian,0,-20.010000000002037,0.19706653985583095,0.4926663496395774,0.09853326992791547,31.699430084795452,0.12127894839320463,25.372140819328727,53.049301796302885,0.003068107009487772,-0.0002289757917040263,9.81264843293772e-05,0.0009857267972235453,0.0003087602210403786,11,3
JP225,BUY,Russian,0,-27.510000000002037,0.26527294038228727,0.3536972538430497,0.3536972538430497,15.71295972687519,0.7341957749402034,28.272766868688837,55.75875036464041,0.0025003321193329737,0.0003362006898850707,0.00044023236775708854,0.0037299490069348687,0.0014436270231912925,6,0
JP225,BUY,Russian,0,-17.510000000002037,0.2726947127710685,0.0,0.36359295036142464,15.593005446666757,0.46481692165259775,27.50328352092535,54.48929089132684,0.0024246899680480695,0.00016405829506920038,0.00027786849264768823,0.003557153732360439,0.001299322862027171,6,0
JP225,BUY,Russian,0,-15.010000000002037,0.22073911294504497,0.11036955647252249,0.3311086694175675,16.84139152282164,0.7011226953062744,22.651173746651757,55.05903710968411,0.0019640302172510915,0.00018424606435606233,0.00032809690670236363,0.0016842072406221705,0.0004524538984172765,11,0
JP225,BUY,Russian,0,-17.510000000002037,0.4963241689744929,0.24816208448724644,0.12408104224362322,11.165951929456503,0.43193859062054774,20.148122185268637,53.23586195191999,0.001323302428935318,3.310648119890241e-05,0.0001468261802950155,0.001599666104537328,0.0004884126014285111,12,0
JP225,BUY,Russian,0,-15.010000000002037,0.4332157833855508,0.0,0.4332157833855508,14.68185635731701,0.8507092202121025,17.31238862395093,55.51686859983582,0.0014704209534050579,3.3537994372366336e-05,0.00031859428704215356,0.0018187743155895473,0.0007935925454463651,13,0
JP225,BUY,Russian,1,15.010000000002037,0.5907022049131158,0.0,0.5907022049131158,15.574307061333899,0.8245370608129938,12.696753012972328,58.60448639636686,0.002007274445905039,0.00010531626084181677,0.00041500083373597523,0.0021229200551747163,0.000217071773886105,2,1
JP225,BUY,Russian,1,12.510000000002037,0.19711892203590017,0.19711892203590017,0.5913567661077005,14.554180588943602,0.4930091730339036,12.682699226331447,55.68941795716678,0.0018371030045410766,-2.027402535755845e-05,0.0002367657681558953,0.0019666565006362384,8.12578938166601e-05,2,1
JP225,BUY,Russian,0,-25.010000000002037,0.0,0.6605857755880711,0.9908786633821066,16.00770431163494,1.0983978702125288,15.138079519041616,60.417342158137735,0.0009512720643622068,0.00015264910485979268,0.0003959446842205066,0.0022768069658218064,0.0003427972446538151,2,1
JP225,BUY,Russian,0,-37.51000000000204,0.9086210987303602,0.24780575419918918,0.08260191806639638,12.667793617596992,1.3371098672749284,30.265641022893327,57.93690292779807,0.002864013054628763,0.0006434834792941487,0.0009587306545584741,0.00030082178239740104,0.0005602674310012127,18,1
